anime_id,name,genre,type,episodes,rating,members
8425,Shallow Grave (1994),"Drama, Historical, Mystery, Romance",TV,24,8.23,232113
12069,Suture (1993),"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157
185,Strawberry and Chocolate (Fresa y chocolate) (1993),"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128
18679,Swimming with Sharks (1995),"Action, Comedy, School, Super Power",TV,24,8.23,508118
2034,"Sum of Us, The (1994)","Comedy, Romance, Shoujo",TV,24,8.23,235003
437,National Lampoon's Senior Trip (1995),"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565
721,To Live (Huozhe) (1994),"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218
12477,Tank Girl (1995),"Sci-Fi, Seinen",Movie,1,8.23,89749
4938,Tales from the Crypt Presents: Demon Knight (1995),"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420
2402,Star Trek: Generations (1994),"Drama, Sports",TV,79,8.22,15442
6702,Tales from the Hood (1995),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590
1566,Tom & Viv (1994),"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247
31741,Village of the Damned (1995),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480
440,Tommy Boy (1995),"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464
4107,Vanya on 42nd Street (1994),"Action, Comedy, Mecha",Movie,1,8.22,72933
1506,Underneath (1995),"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789
2759,"Walking Dead, The (1995)","Action, Mecha, Sci-Fi",Movie,1,8.21,194561
72,What's Eating Gilbert Grape (1993),"Action, Comedy, School",TV,12,8.21,171086
3016,Virtuosity (1995),"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808
3783,While You Were Sleeping (1995),"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720
3927,"War, The (1994)","Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972
11597,Double Happiness (1994),"Comedy, Mystery, Supernatural",TV,11,8.21,260062
28025,Muriel's Wedding (1994),"Comedy, Mystery, Supernatural",TV,4,8.21,111009
24833,"Baby-Sitters Club, The (1995)","Action, Comedy, School, Shounen",TV,22,8.2,312654
29893,Ace Ventura: Pet Detective (1994),"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500
27663,"Adventures of Priscilla, Queen of the Desert, The (1994)","Romance, School, Shounen, Sports",TV,25,8.2,36251
1482,Backbeat (1993),"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399
3371,Bitter Moon (1992),"Action, Military, Sci-Fi, Space",OVA,24,8.2,8621
25313,Bullets Over Broadway (1994),"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764
1430,Clear and Present Danger (1994),"Adventure, Comedy, Shounen",Movie,1,8.2,32732
33051,"Client, The (1994)","Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210
7720,"Corrina, Corrina (1994)","Comedy, Sports",TV,13,8.2,22190
1914,Crooklyn (1994),"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160
20371,"Crow, The (1994)","Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045
15039,Cobb (1994),"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241
2164,"Flintstones, The (1994)","Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860
237,Forrest Gump (1994),"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570
2449,Four Weddings and a Funeral (1994),"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435
10643,Higher Learning (1995),"Action, Comedy, Parody, Samurai",Special,1,8.19,14728
17739,I Like It Like That (1994),"Comedy, School, Slice of Life",OVA,2,8.19,5959
135,I Love Trouble (1994),"Comedy, Game, Shounen, Supernatural",TV,75,8.19,69000
6045,It Could Happen to You (1994),"Romance, School, Shoujo, Slice of Life",TV,25,8.19,309339
16001,"Jungle Book, The (1994)","Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4,8.19,106989
6211,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Drama,TV,11,8.19,121349
232,"Lion King, The (1994)","Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70,8.18,181249
4789,Little Buddha (1993),"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657
16918,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261
16,"Mask, The (1994)","Comedy, Drama, Josei, Romance",TV,24,8.18,130646
1486,Maverick (1994),"Comedy, Drama, Romance, Shoujo",TV,102,8.18,27893
24997,Mrs. Parker and the Vicious Circle (1994),"Music, School, Slice of Life",Movie,1,8.18,38118
32902,Naked Gun 33 1/3: The Final Insult (1994),"Fantasy, Magic",OVA,3,8.18,43372
8063,"Paper, The (1994)","Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225
25879,Reality Bites (1994),"Comedy, Romance, Slice of Life",TV,13,8.18,80763
889,Red Rock West (1992),"Action, Seinen",TV,12,8.17,332562
21419,Richie Rich (1994),"Action, Mystery, Police, Shounen",Movie,1,8.17,12151
2952,"River Wild, The (1994)","Action, Fantasy, Super Power",OVA,1,8.17,77111
934,Speed (1994),"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494
12189,Speechless (1994),"Mystery, School, Slice of Life",TV,22,8.17,372246
731,Timecop (1994),"Adventure, Drama, Music, Sci-Fi",Music,1,8.17,31464
1530,True Lies (1994),"Drama, Romance, Slice of Life, Supernatural",TV,24,8.17,163171
9656,When a Man Loves a Woman (1994),"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866
20507,Wolf (1994),"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378
31149,Wyatt Earp (1994),"Action, Fantasy, Seinen, Supernatural",Movie,1,8.17,13359
4918,Bad Company (1995),"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401
14075,"Man of No Importance, A (1994)","Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24,8.17,259900
4772,S.F.W. (1994),"Comedy, Shounen, Slice of Life",Special,1,8.16,11961
781,"Low Down Dirty Shame, A (1994)","Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,26799
1363,Boys Life (1995),"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.16,25461
223,"Colonel Chabert, Le (1994)","Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153,8.16,316102
2004,Faster Pussycat! Kill! Kill! (1965),"Comedy, Drama, Slice of Life, Supernatural",TV,25,8.16,6321
25649,Jason's Lyric (1994),"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866
153,Street Fighter (1994),"Action, Adventure, Fantasy, Magic, Supernatural",TV,45,8.16,66646
5029,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),"Action, Shounen, Sports",Movie,1,8.16,9943
302,Federal Hill (1994),"Adventure, Drama, Sci-Fi",TV,26,8.16,15557
8740,In the Mouth of Madness (1995),"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,8.16,33862
5682,8 Seconds (1994),"Action, Drama, Seinen, Thriller",TV,26,8.16,159105
21647,Above the Rim (1994),"Comedy, Romance, Slice of Life",Movie,1,8.16,72708
16049,Addams Family Values (1993),"Action, Sci-Fi, Super Power",TV,24,8.16,137105
1065,"Age of Innocence, The (1993)","Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833
18179,Airheads (1994),"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138
47,"Air Up There, The (1994)","Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1,8.15,215897
4901,Another Stakeout (1993),"Action, Seinen",OVA,5,8.15,108099
23199,Bad Girls (1994),"Action, Mystery, Supernatural",TV,12,8.15,189407
32122,Barcelona (1994),"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,8.15,7923
30415,Being Human (1993),"School, Slice of Life, Sports",Movie,1,8.15,24310
851,"Beverly Hillbillies, The (1993)","Comedy, Shounen",OVA,10,8.15,7954
10049,Beverly Hills Cop III (1994),"Action, Demons, Shounen, Supernatural",TV,24,8.15,75612
1943,Black Beauty (1994),"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.15,163308
4053,Blink (1994),"Comedy, School, Shounen, Sports",OVA,7,8.15,21020
846,Blown Away (1994),"Comedy, Romance, School, Shounen",TV,26,8.15,93095
9926,Blue Chips (1994),"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820
31173,Blue Sky (1994),"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862
4059,Body Snatchers (1993),"Drama, Romance, School, Slice of Life",Special,1,8.14,160423
589,Boxing Helena (1993),"Action, Adventure, Drama, Shounen",TV,21,8.14,10575
15059,"Bronx Tale, A (1993)","Action, Cars, Drama, Seinen, Sports",TV,14,8.14,26711
7791,Cabin Boy (1994),"Comedy, Music, School, Slice of Life",TV,26,8.14,246276
17265,Calendar Girl (1993),"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25,8.14,387100
20815,Carlito's Way (1993),"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454
535,City Slickers II: The Legend of Curly's Gold (1994),"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832
2563,Clean Slate (1994),"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1,8.13,20629
9963,Cliffhanger (1993),"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.13,17165
32551,Coneheads (1993),"Action, Adventure, Comedy, Drama",Movie,1,8.13,20989
2951,Color of Night (1994),"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331
2762,Cops and Robbersons (1994),"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063
14713,"Cowboy Way, The (1994)","Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641
14807,Dave (1993),"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168
81,Dazed and Confused (1993),"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177
9204,Demolition Man (1993),"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645
31098,Even Cowgirls Get the Blues (1993),"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916
1023,Fatal Instinct (1993),"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679
33253,Farewell My Concubine (Ba wang bie ji) (1993),"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382
24921,Fearless (1993),"Action, Sci-Fi, Seinen",Movie,1,8.12,12353
1471,Fear of a Black Hat (1994),"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199
27831,With Honors (1994),"Action, Mystery, Supernatural",TV,12,8.12,132506
2924,Flesh and Bone (1993),"Drama, Mystery, Romance",TV,12,8.12,151106
4672,Widows' Peak (1994),"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789
2448,For Love or Money (1993),"Action, Mecha, Sci-Fi",Special,1,8.12,16614
3907,"Firm, The (1993)","Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308
186,Free Willy (1993),"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825
10080,Fresh (1994),"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300
30885,"Fugitive, The (1993)","Action, Adventure, Shounen",OVA,2,8.12,58075
21469,Geronimo: An American Legend (1993),"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712
9941,"Getaway, The (1994)","Action, Comedy, Mystery, Super Power",TV,25,8.12,104075
14813,Getting Even with Dad (1994),"Comedy, Drama, Romance, School",TV,13,8.12,353876
6421,Go Fish (1994),"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962
21855,Hard Target (1993),"Comedy, Mystery, Supernatural",TV,5,8.11,124886
11739,Hot Shots! Part Deux (1993),"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564
2159,Live Nude Girls (1995),"Comedy, Sports",TV,25,8.11,49599
28297,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)","Comedy, Romance, Shoujo",TV,24,8.11,200833
29831,"House of the Spirits, The (1993)","Comedy, Drama, Slice of Life",Movie,1,8.1,3187
2154,House Party 3 (1994),"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018
6505,"Hudsucker Proxy, The (1994)","Comedy, Romance",ONA,5,8.11,13935
861,I'll Do Anything (1994),"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872
1689,In the Army Now (1994),"Drama, Romance, Slice of Life",Movie,3,8.1,324035
34103,In the Line of Fire (1993),"Action, Horror, Mystery, Psychological",Special,1,8.1,29969
3665,In the Name of the Father (1993),"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712
9996,"Inkwell, The (1994)","Historical, Samurai, Seinen",TV,39,8.1,10649
7711,What's Love Got to Do with It? (1993),Fantasy,Movie,1,8.1,97910
77,Jimmy Hollywood (1994),"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685
401,Judgment Night (1993),"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454
32093,Jurassic Park (1993),"Comedy, School, Slice of Life",TV,12,8.1,101335
12113,Kalifornia (1993),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721
7338,Killing Zoe (1994),"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135
32613,Lassie (1994),"Action, Fantasy",ONA,12,8.11,3846
3014,Last Action Hero (1993),"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069
645,Life with Mikey (1993),"Game, Shounen",Special,1,8.09,13901
11135,Lightning Jack (1994),"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036
5781,M. Butterfly (1993),"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021
13767,Made in America (1993),"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192
5678,Malice (1993),"Comedy, Drama, Fantasy",TV,24,8.09,88986
6774,"Man Without a Face, The (1993)","Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521
1089,Manhattan Murder Mystery (1993),"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240
25161,Menace II Society (1993),"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516
995,Executive Decision (1996),"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170
2752,In the Realm of the Senses (Ai no corrida) (1976),"Action, Comedy, Sports",OVA,6,8.09,21186
15,What Happened Was... (1994),"Action, Comedy, Shounen, Sports",TV,145,8.08,83648
122,Much Ado About Nothing (1993),"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374
29095,Mr. Wonderful (1993),"Drama, Harem, Psychological, Romance",TV,10,8.08,111962
1594,Mrs. Doubtfire (1993),"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816
3092,Naked (1993),"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910
10721,"Next Karate Kid, The (1994)","Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
16395,No Escape (1994),"Comedy, School, Shounen",OVA,1,8.08,11342
3588,North (1994),"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184
4106,Orlando (1992),"Action, Comedy, Sci-Fi",Movie,1,8.08,68181
387,"Perfect World, A (1993)","Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731
16916,Philadelphia (1993),"Comedy, School, Shounen, Sports",Special,1,8.07,41760
1088,"Piano, The (1993)","Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157
10620,Poetic Justice (1993),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190
2143,"Program, The (1993)","Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554
6582,"Puppet Masters, The (1994)","Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584
2158,Radioland Murders (1994),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941
22319,"Ref, The (1994)","Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056
11113,"Remains of the Day, The (1993)","Josei, Slice of Life",Special,4,8.07,36351
6586,Renaissance Man (1994),"Kids, School, Shoujo",TV,50,8.07,36921
66,Rising Sun (1993),"Comedy, School, Slice of Life",TV,26,8.06,170901
8142,"Road to Wellville, The (1994)","Drama, Slice of Life, Supernatural",Movie,1,8.06,63263
6438,RoboCop 3 (1993),"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649
33032,Robin Hood: Men in Tights (1993),"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807
227,Romeo Is Bleeding (1993),"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165
73,Romper Stomper (1992),"Action, Mecha, Military",TV,13,8.06,155340
4898,Ruby in Paradise (1993),"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919
19111,Rudy (1993),"Music, School, Slice of Life",TV,13,8.06,91864
7222,"Savage Nights (Nuits fauves, Les) (1992)","Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826
22097,Schindler's List (1993),"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351
15689,"Scout, The (1994)","Comedy, Romance, Supernatural",TV,4,8.06,173264
957,Searching for Bobby Fischer (1993),"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951
24,"Secret Garden, The (1993)","Comedy, Romance, School, Shounen",TV,26,8.06,178553
33286,Serial Mom (1994),"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,28220
849,"Shadow, The (1994)","Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569
2623,Shadowlands (1993),"Drama, Historical",Movie,1,8.05,8505
268,Short Cuts (1993),"Adventure, Comedy, Ecchi",OVA,6,8.05,113040
29093,"Simple Twist of Fate, A (1994)",Drama,Special,1,8.05,70039
427,Sirens (1994),"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253
4280,Six Degrees of Separation (1993),"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,103600
18429,Sleepless in Seattle (1993),"Action, Comedy, Mystery, Shounen",Movie,1,8.05,10021
17549,Sliver (1993),"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475
26123,Blade Runner (1982),"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,26361
28,Son in Law (1993),"Comedy, Shounen",TV,69,8.05,50876
9513,So I Married an Axe Murderer (1993),"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,217752
14353,Striking Distance (1993),"Drama, Game, Mystery, Psychological, Thriller",Movie,1,8.04,95690
8408,Super Mario Bros. (1993),"Action, Comedy, Supernatural",Special,2,8.04,103105
13331,Surviving the Game (1994),"Action, Adventure, Seinen",TV,12,8.04,81951
4985,Terminal Velocity (1994),"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,20433
29803,Thirty-Two Short Films About Glenn Gould (1993),"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268
22,Threesome (1994),"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643
2618,"Nightmare Before Christmas, The (1993)","Adventure, Drama, Historical, Mystery",TV,26,8.04,5306
793,"Three Musketeers, The (1993)","Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1,8.04,41547
30279,Tombstone (1993),"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335
28755,True Romance (1993),"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,74690
10029,"War Room, The (1993)","Historical, Romance, School, Shoujo",Movie,1,8.03,50689
2035,"Pagemaster, The (1994)","Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903
790,Welcome to the Dollhouse (1995),"Mystery, Psychological, Sci-Fi",TV,23,8.03,265005
9289,Germinal (1993),"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393
15809,Chasers (1994),"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037
27989,Kika (1993),"Drama, Music, School",TV,13,8.03,134694
5630,Bhaji on the Beach (1993),"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593
